Date,Date as Text,Domestic Currency (EUR),Exchange Rate (USD),EUR_USD,Exchange Rate (EUR),EUR_EUR
15.12.2009,Dec 2009,"14,47","0,684294508","21,14586605",1,"14,47"
16.12.2009,Dec 2009,"14,22","0,684294508","20,78052627",1,"14,22"
17.12.2009,Dec 2009,"13,38","0,684294508","19,55298464",1,"13,38"
18.12.2009,Dec 2009,"13,4","0,684294508","19,58221182",1,"13,4"
19.12.2009,Dec 2009,#N/A,"0,684294508",#N/A,1,#N/A
20.12.2009,Dec 2009,#N/A,"0,684294508",#N/A,1,#N/A
21.12.2009,Dec 2009,"12,22","0,684294508","17,85780809",1,"12,22"
22.12.2009,Dec 2009,"12,39","0,684294508","18,10623914",1,"12,39"
23.12.2009,Dec 2009,"12,58","0,684294508","18,38389736",1,"12,58"
24.12.2009,Dec 2009,#N/A,"0,684294508",#N/A,1,#N/A
25.12.2009,Dec 2009,#N/A,"0,684294508",#N/A,1,#N/A
26.12.2009,Dec 2009,#N/A,"0,684294508",#N/A,1,#N/A
27.12.2009,Dec 2009,#N/A,"0,684294508",#N/A,1,#N/A
28.12.2009,Dec 2009,"12,5","0,684294508","18,26698864",1,"12,5"
29.12.2009,Dec 2009,"12,31","0,684294508","17,98933041",1,"12,31"
30.12.2009,Dec 2009,"12,36","0,684294508","18,06239836",1,"12,36"
31.12.2009,Dec 2009,#N/A,"0,684294508",#N/A,1,#N/A
01.01.2010,Jan 2010,#N/A,"0,700667736",#N/A,1,#N/A
02.01.2010,Jan 2010,#N/A,"0,700667736",#N/A,1,#N/A
03.01.2010,Jan 2010,#N/A,"0,700667736",#N/A,1,#N/A
04.01.2010,Jan 2010,"12,87","0,700667736","18,3681927",1,"12,87"
05.01.2010,Jan 2010,"12,55","0,700667736","17,9114855",1,"12,55"
06.01.2010,Jan 2010,"12,19","0,700667736","17,3976899",1,"12,19"
07.01.2010,Jan 2010,"12,39","0,700667736","17,6831319",1,"12,39"
08.01.2010,Jan 2010,"12,72","0,700667736","18,1541112",1,"12,72"
09.01.2010,Jan 2010,#N/A,"0,700667736",#N/A,1,#N/A
10.01.2010,Jan 2010,#N/A,"0,700667736",#N/A,1,#N/A
11.01.2010,Jan 2010,"13,02","0,700667736","18,5822742",1,"13,02"
12.01.2010,Jan 2010,"12,8","0,700667736","18,268288",1,"12,8"
13.01.2010,Jan 2010,"12,65","0,700667736","18,0542065",1,"12,65"
14.01.2010,Jan 2010,"13,26","0,700667736","18,9248046",1,"13,26"
15.01.2010,Jan 2010,"13,08","0,700667736","18,6679068",1,"13,08"
16.01.2010,Jan 2010,#N/A,"0,700667736",#N/A,1,#N/A
17.01.2010,Jan 2010,#N/A,"0,700667736",#N/A,1,#N/A
18.01.2010,Jan 2010,"13,33","0,700667736","19,0247093",1,"13,33"
19.01.2010,Jan 2010,"13,41","0,700667736","19,1388861",1,"13,41"
20.01.2010,Jan 2010,"13,2","0,700667736","18,839172",1,"13,2"
21.01.2010,Jan 2010,"13,09","0,700667736","18,6821789",1,"13,09"
22.01.2010,Jan 2010,"12,94","0,700667736","18,4680974",1,"12,94"
23.01.2010,Jan 2010,#N/A,"0,700667736",#N/A,1,#N/A
24.01.2010,Jan 2010,#N/A,"0,700667736",#N/A,1,#N/A
25.01.2010,Jan 2010,"13,16","0,700667736","18,7820836",1,"13,16"
26.01.2010,Jan 2010,"13,36","0,700667736","19,0675256",1,"13,36"
27.01.2010,Jan 2010,"13,3","0,700667736","18,981893",1,"13,3"
28.01.2010,Jan 2010,"12,98","0,700667736","18,5251858",1,"12,98"
29.01.2010,Jan 2010,"12,87","0,700667736","18,3681927",1,"12,87"
30.01.2010,Jan 2010,#N/A,"0,700667736",#N/A,1,#N/A
31.01.2010,Jan 2010,#N/A,"0,700667736",#N/A,1,#N/A
01.02.2010,Feb 2010,"12,7","0,730689698","17,380839",1,"12,7"
02.02.2010,Feb 2010,"12,54","0,730689698","17,1618678",1,"12,54"
03.02.2010,Feb 2010,"12,66","0,730689698","17,3260962",1,"12,66"
04.02.2010,Feb 2010,"12,92","0,730689698","17,6819244",1,"12,92"
05.02.2010,Feb 2010,"13,17","0,730689698","18,0240669",1,"13,17"
06.02.2010,Feb 2010,#N/A,"0,730689698",#N/A,1,#N/A
07.02.2010,Feb 2010,#N/A,"0,730689698",#N/A,1,#N/A
08.02.2010,Feb 2010,"13,42","0,730689698","18,3662094",1,"13,42"
09.02.2010,Feb 2010,"13,41","0,730689698","18,3525237",1,"13,41"
10.02.2010,Feb 2010,"13,15","0,730689698","17,9966955",1,"13,15"
11.02.2010,Feb 2010,"13,01","0,730689698","17,8050957",1,"13,01"
12.02.2010,Feb 2010,"12,83","0,730689698","17,5587531",1,"12,83"
13.02.2010,Feb 2010,#N/A,"0,730689698",#N/A,1,#N/A
14.02.2010,Feb 2010,#N/A,"0,730689698",#N/A,1,#N/A
15.02.2010,Feb 2010,"12,91","0,730689698","17,6682387",1,"12,91"
16.02.2010,Feb 2010,"13,14","0,730689698","17,9830098",1,"13,14"
17.02.2010,Feb 2010,"12,94","0,730689698","17,7092958",1,"12,94"
18.02.2010,Feb 2010,"12,71","0,730689698","17,3945247",1,"12,71"
19.02.2010,Feb 2010,"12,48","0,730689698","17,0797536",1,"12,48"
20.02.2010,Feb 2010,#N/A,"0,730689698",#N/A,1,#N/A
21.02.2010,Feb 2010,#N/A,"0,730689698",#N/A,1,#N/A
22.02.2010,Feb 2010,"12,6","0,730689698","17,243982",1,"12,6"
23.02.2010,Feb 2010,"12,59","0,730689698","17,2302963",1,"12,59"
24.02.2010,Feb 2010,"12,88","0,730689698","17,6271816",1,"12,88"
25.02.2010,Feb 2010,"12,77","0,730689698","17,4766389",1,"12,77"
26.02.2010,Feb 2010,"12,83","0,730689698","17,5587531",1,"12,83"
27.02.2010,Feb 2010,#N/A,"0,730689698",#N/A,1,#N/A
28.02.2010,Feb 2010,#N/A,"0,730689698",#N/A,1,#N/A
01.03.2010,Mar 2010,"13,08","0,736999962","17,74762643",1,"13,08"
02.03.2010,Mar 2010,"13,15","0,736999962","17,84260609",1,"13,15"
03.03.2010,Mar 2010,"13,32","0,736999962","18,07327096",1,"13,32"
04.03.2010,Mar 2010,"13,13","0,736999962","17,81546904",1,"13,13"
05.03.2010,Mar 2010,"13,08","0,736999962","17,74762643",1,"13,08"
06.03.2010,Mar 2010,#N/A,"0,736999962",#N/A,1,#N/A
07.03.2010,Mar 2010,#N/A,"0,736999962",#N/A,1,#N/A
08.03.2010,Mar 2010,"13,04","0,736999962","17,69335235",1,"13,04"
09.03.2010,Mar 2010,"12,96","0,736999962","17,58480417",1,"12,96"
10.03.2010,Mar 2010,"13,09","0,736999962","17,76119496",1,"13,09"
11.03.2010,Mar 2010,"12,79","0,736999962","17,3541393",1,"12,79"
12.03.2010,Mar 2010,"12,7","0,736999962","17,23202261",1,"12,7"
13.03.2010,Mar 2010,#N/A,"0,736999962",#N/A,1,#N/A
14.03.2010,Mar 2010,#N/A,"0,736999962",#N/A,1,#N/A
15.03.2010,Mar 2010,"12,85","0,736999962","17,43555043",1,"12,85"
16.03.2010,Mar 2010,"12,91","0,736999962","17,51696157",1,"12,91"
17.03.2010,Mar 2010,"12,86","0,736999962","17,44911896",1,"12,86"
18.03.2010,Mar 2010,"12,96","0,736999962","17,58480417",1,"12,96"
19.03.2010,Mar 2010,"12,96","0,736999962","17,58480417",1,"12,96"
20.03.2010,Mar 2010,#N/A,"0,736999962",#N/A,1,#N/A
21.03.2010,Mar 2010,#N/A,"0,736999962",#N/A,1,#N/A
22.03.2010,Mar 2010,13,"0,736999962","17,63907826",1,13
23.03.2010,Mar 2010,"12,74","0,736999962","17,2862967",1,"12,74"
24.03.2010,Mar 2010,"12,5","0,736999962","16,96065217",1,"12,5"
25.03.2010,Mar 2010,"12,52","0,736999962","16,98778922",1,"12,52"
26.03.2010,Mar 2010,"12,69","0,736999962","17,21845409",1,"12,69"
27.03.2010,Mar 2010,#N/A,"0,736999962",#N/A,1,#N/A
28.03.2010,Mar 2010,#N/A,"0,736999962",#N/A,1,#N/A
29.03.2010,Mar 2010,"12,69","0,736999962","17,21845409",1,"12,69"
30.03.2010,Mar 2010,"12,59","0,736999962","17,08276887",1,"12,59"
31.03.2010,Mar 2010,"12,69","0,736999962","17,21845409",1,"12,69"
01.04.2010,Apr 2010,"12,82","0,745951349","17,1861074",1,"12,82"
02.04.2010,Apr 2010,#N/A,"0,745951349",#N/A,1,#N/A
03.04.2010,Apr 2010,#N/A,"0,745951349",#N/A,1,#N/A
04.04.2010,Apr 2010,#N/A,"0,745951349",#N/A,1,#N/A
05.04.2010,Apr 2010,#N/A,"0,745951349",#N/A,1,#N/A
06.04.2010,Apr 2010,"13,17","0,745951349","17,6553069",1,"13,17"
07.04.2010,Apr 2010,"13,33","0,745951349","17,8697981",1,"13,33"
08.04.2010,Apr 2010,"13,44","0,745951349","18,0172608",1,"13,44"
09.04.2010,Apr 2010,"13,51","0,745951349","18,1111007",1,"13,51"
10.04.2010,Apr 2010,#N/A,"0,745951349",#N/A,1,#N/A
11.04.2010,Apr 2010,#N/A,"0,745951349",#N/A,1,#N/A
12.04.2010,Apr 2010,"13,45","0,745951349","18,0306665",1,"13,45"
13.04.2010,Apr 2010,"13,45","0,745951349","18,0306665",1,"13,45"
14.04.2010,Apr 2010,"13,95","0,745951349","18,7009515",1,"13,95"
15.04.2010,Apr 2010,"14,01","0,745951349","18,7813857",1,"14,01"
16.04.2010,Apr 2010,"14,33","0,745951349","19,2103681",1,"14,33"
17.04.2010,Apr 2010,#N/A,"0,745951349",#N/A,1,#N/A
18.04.2010,Apr 2010,#N/A,"0,745951349",#N/A,1,#N/A
19.04.2010,Apr 2010,"14,51","0,745951349","19,4516707",1,"14,51"
20.04.2010,Apr 2010,"14,59","0,745951349","19,5589163",1,"14,59"
21.04.2010,Apr 2010,"14,53","0,745951349","19,4784821",1,"14,53"
22.04.2010,Apr 2010,"14,56","0,745951349","19,5186992",1,"14,56"
23.04.2010,Apr 2010,"14,61","0,745951349","19,5857277",1,"14,61"
24.04.2010,Apr 2010,#N/A,"0,745951349",#N/A,1,#N/A
25.04.2010,Apr 2010,#N/A,"0,745951349",#N/A,1,#N/A
26.04.2010,Apr 2010,"15,36","0,745951349","20,5911552",1,"15,36"
27.04.2010,Apr 2010,"15,44","0,745951349","20,6984008",1,"15,44"
28.04.2010,Apr 2010,"14,92","0,745951349","20,0013044",1,"14,92"
29.04.2010,Apr 2010,"15,31","0,745951349","20,5241267",1,"15,31"
30.04.2010,Apr 2010,"15,59","0,745951349","20,8994863",1,"15,59"
01.05.2010,May 2010,#N/A,"0,795840407",#N/A,1,#N/A
02.05.2010,May 2010,#N/A,"0,795840407",#N/A,1,#N/A
03.05.2010,May 2010,"16,28","0,795840407","20,45636267",1,"16,28"
04.05.2010,May 2010,"15,79","0,795840407","19,84066133",1,"15,79"
05.05.2010,May 2010,"15,56","0,795840407","19,55165867",1,"15,56"
06.05.2010,May 2010,"16,05","0,795840407","20,16736",1,"16,05"
07.05.2010,May 2010,"15,58","0,795840407","19,57678933",1,"15,58"
08.05.2010,May 2010,#N/A,"0,795840407",#N/A,1,#N/A
09.05.2010,May 2010,#N/A,"0,795840407",#N/A,1,#N/A
10.05.2010,May 2010,"15,28","0,795840407","19,19982933",1,"15,28"
11.05.2010,May 2010,"15,27","0,795840407","19,187264",1,"15,27"
12.05.2010,May 2010,"15,61","0,795840407","19,61448533",1,"15,61"
13.05.2010,May 2010,#N/A,"0,795840407",#N/A,1,#N/A
14.05.2010,May 2010,"15,71","0,795840407","19,74013867",1,"15,71"
15.05.2010,May 2010,#N/A,"0,795840407",#N/A,1,#N/A
16.05.2010,May 2010,#N/A,"0,795840407",#N/A,1,#N/A
17.05.2010,May 2010,"14,93","0,795840407","18,76004267",1,"14,93"
18.05.2010,May 2010,"15,11","0,795840407","18,98621867",1,"15,11"
19.05.2010,May 2010,"14,86","0,795840407","18,67208533",1,"14,86"
20.05.2010,May 2010,"14,27","0,795840407","17,93073067",1,"14,27"
21.05.2010,May 2010,"14,42","0,795840407","18,11921067",1,"14,42"
22.05.2010,May 2010,#N/A,"0,795840407",#N/A,1,#N/A
23.05.2010,May 2010,#N/A,"0,795840407",#N/A,1,#N/A
24.05.2010,May 2010,#N/A,"0,795840407",#N/A,1,#N/A
25.05.2010,May 2010,"14,96","0,795840407","18,79773867",1,"14,96"
26.05.2010,May 2010,"15,36","0,795840407","19,300352",1,"15,36"
27.05.2010,May 2010,"15,39","0,795840407","19,338048",1,"15,39"
28.05.2010,May 2010,15,"0,795840407","18,848",1,15
29.05.2010,May 2010,#N/A,"0,795840407",#N/A,1,#N/A
30.05.2010,May 2010,#N/A,"0,795840407",#N/A,1,#N/A
31.05.2010,May 2010,"14,95","0,795840407","18,78517333",1,"14,95"
01.06.2010,Jun 2010,"14,91","0,819101446","18,2028735",1,"14,91"
02.06.2010,Jun 2010,"15,07","0,819101446","18,3982095",1,"15,07"
03.06.2010,Jun 2010,"15,11","0,819101446","18,4470435",1,"15,11"
04.06.2010,Jun 2010,"15,2","0,819101446","18,55692",1,"15,2"
05.06.2010,Jun 2010,#N/A,"0,819101446",#N/A,1,#N/A
06.06.2010,Jun 2010,#N/A,"0,819101446",#N/A,1,#N/A
07.06.2010,Jun 2010,"15,01","0,819101446","18,3249585",1,"15,01"
08.06.2010,Jun 2010,"15,35","0,819101446","18,7400475",1,"15,35"
09.06.2010,Jun 2010,"15,67","0,819101446","19,1307195",1,"15,67"
10.06.2010,Jun 2010,"15,48","0,819101446","18,898758",1,"15,48"
11.06.2010,Jun 2010,"15,47","0,819101446","18,8865495",1,"15,47"
12.06.2010,Jun 2010,#N/A,"0,819101446",#N/A,1,#N/A
13.06.2010,Jun 2010,#N/A,"0,819101446",#N/A,1,#N/A
14.06.2010,Jun 2010,"15,7","0,819101446","19,167345",1,"15,7"
15.06.2010,Jun 2010,"15,71","0,819101446","19,1795535",1,"15,71"
16.06.2010,Jun 2010,"15,52","0,819101446","18,947592",1,"15,52"
17.06.2010,Jun 2010,"15,47","0,819101446","18,8865495",1,"15,47"
18.06.2010,Jun 2010,"15,68","0,819101446","19,142928",1,"15,68"
19.06.2010,Jun 2010,#N/A,"0,819101446",#N/A,1,#N/A
20.06.2010,Jun 2010,#N/A,"0,819101446",#N/A,1,#N/A
21.06.2010,Jun 2010,"15,69","0,819101446","19,1551365",1,"15,69"
22.06.2010,Jun 2010,"15,27","0,819101446","18,6423795",1,"15,27"
23.06.2010,Jun 2010,"15,23","0,819101446","18,5935455",1,"15,23"
24.06.2010,Jun 2010,"15,21","0,819101446","18,5691285",1,"15,21"
25.06.2010,Jun 2010,"15,14","0,819101446","18,483669",1,"15,14"
26.06.2010,Jun 2010,#N/A,"0,819101446",#N/A,1,#N/A
27.06.2010,Jun 2010,#N/A,"0,819101446",#N/A,1,#N/A
28.06.2010,Jun 2010,"15,26","0,819101446","18,630171",1,"15,26"
29.06.2010,Jun 2010,"15,05","0,819101446","18,3737925",1,"15,05"
30.06.2010,Jun 2010,"15,08","0,819101446","18,410418",1,"15,08"
01.07.2010,Jul 2010,"15,09","0,783085356","19,26993",1,"15,09"
02.07.2010,Jul 2010,"15,17","0,783085356","19,37209",1,"15,17"
03.07.2010,Jul 2010,#N/A,"0,783085356",#N/A,1,#N/A
04.07.2010,Jul 2010,#N/A,"0,783085356",#N/A,1,#N/A
05.07.2010,Jul 2010,"15,11","0,783085356","19,29547",1,"15,11"
06.07.2010,Jul 2010,"15,14","0,783085356","19,33378",1,"15,14"
07.07.2010,Jul 2010,"14,8","0,783085356","18,8996",1,"14,8"
08.07.2010,Jul 2010,"14,44","0,783085356","18,43988",1,"14,44"
09.07.2010,Jul 2010,"14,6","0,783085356","18,6442",1,"14,6"
10.07.2010,Jul 2010,#N/A,"0,783085356",#N/A,1,#N/A
11.07.2010,Jul 2010,#N/A,"0,783085356",#N/A,1,#N/A
12.07.2010,Jul 2010,"14,05","0,783085356","17,94185",1,"14,05"
13.07.2010,Jul 2010,"13,94","0,783085356","17,80138",1,"13,94"
14.07.2010,Jul 2010,"13,6","0,783085356","17,3672",1,"13,6"
15.07.2010,Jul 2010,"13,79","0,783085356","17,60983",1,"13,79"
16.07.2010,Jul 2010,"14,28","0,783085356","18,23556",1,"14,28"
17.07.2010,Jul 2010,#N/A,"0,783085356",#N/A,1,#N/A
18.07.2010,Jul 2010,#N/A,"0,783085356",#N/A,1,#N/A
19.07.2010,Jul 2010,"14,33","0,783085356","18,29941",1,"14,33"
20.07.2010,Jul 2010,"14,19","0,783085356","18,12063",1,"14,19"
21.07.2010,Jul 2010,"13,85","0,783085356","17,68645",1,"13,85"
22.07.2010,Jul 2010,"14,09","0,783085356","17,99293",1,"14,09"
23.07.2010,Jul 2010,"14,04","0,783085356","17,92908",1,"14,04"
24.07.2010,Jul 2010,#N/A,"0,783085356",#N/A,1,#N/A
25.07.2010,Jul 2010,#N/A,"0,783085356",#N/A,1,#N/A
26.07.2010,Jul 2010,"13,66","0,783085356","17,44382",1,"13,66"
27.07.2010,Jul 2010,"13,48","0,783085356","17,21396",1,"13,48"
28.07.2010,Jul 2010,"13,58","0,783085356","17,34166",1,"13,58"
29.07.2010,Jul 2010,"13,92","0,783085356","17,77584",1,"13,92"
30.07.2010,Jul 2010,"13,96","0,783085356","17,82692",1,"13,96"
31.07.2010,Jul 2010,#N/A,"0,783085356",#N/A,1,#N/A
01.08.2010,Aug 2010,#N/A,"0,775543586",#N/A,1,#N/A
02.08.2010,Aug 2010,"14,29","0,775543586","18,42578582",1,"14,29"
03.08.2010,Aug 2010,"14,34","0,775543586","18,49025673",1,"14,34"
04.08.2010,Aug 2010,"14,26","0,775543586","18,38710327",1,"14,26"
05.08.2010,Aug 2010,"14,26","0,775543586","18,38710327",1,"14,26"
06.08.2010,Aug 2010,"14,11","0,775543586","18,19369055",1,"14,11"
07.08.2010,Aug 2010,#N/A,"0,775543586",#N/A,1,#N/A
08.08.2010,Aug 2010,#N/A,"0,775543586",#N/A,1,#N/A
09.08.2010,Aug 2010,"14,32","0,775543586","18,46446836",1,"14,32"
10.08.2010,Aug 2010,"14,38","0,775543586","18,54183345",1,"14,38"
11.08.2010,Aug 2010,"14,33","0,775543586","18,47736255",1,"14,33"
12.08.2010,Aug 2010,"14,23","0,775543586","18,34842073",1,"14,23"
13.08.2010,Aug 2010,"14,4","0,775543586","18,56762182",1,"14,4"
14.08.2010,Aug 2010,#N/A,"0,775543586",#N/A,1,#N/A
15.08.2010,Aug 2010,#N/A,"0,775543586",#N/A,1,#N/A
16.08.2010,Aug 2010,"14,31","0,775543586","18,45157418",1,"14,31"
17.08.2010,Aug 2010,"14,39","0,775543586","18,55472764",1,"14,39"
18.08.2010,Aug 2010,"14,27","0,775543586","18,39999745",1,"14,27"
19.08.2010,Aug 2010,"14,61","0,775543586","18,83839964",1,"14,61"
20.08.2010,Aug 2010,"14,94","0,775543586","19,26390764",1,"14,94"
21.08.2010,Aug 2010,#N/A,"0,775543586",#N/A,1,#N/A
22.08.2010,Aug 2010,#N/A,"0,775543586",#N/A,1,#N/A
23.08.2010,Aug 2010,"14,84","0,775543586","19,13496582",1,"14,84"
24.08.2010,Aug 2010,"14,77","0,775543586","19,04470655",1,"14,77"
25.08.2010,Aug 2010,"15,23","0,775543586","19,63783891",1,"15,23"
26.08.2010,Aug 2010,"15,27","0,775543586","19,68941564",1,"15,27"
27.08.2010,Aug 2010,"15,18","0,775543586","19,573368",1,"15,18"
28.08.2010,Aug 2010,#N/A,"0,775543586",#N/A,1,#N/A
29.08.2010,Aug 2010,#N/A,"0,775543586",#N/A,1,#N/A
30.08.2010,Aug 2010,"15,3","0,775543586","19,72809818",1,"15,3"
31.08.2010,Aug 2010,"15,26","0,775543586","19,67652145",1,"15,26"
01.09.2010,Sep 2010,"15,27","0,7652866","19,953309",1,"15,27"
02.09.2010,Sep 2010,"15,66","0,7652866","20,462922",1,"15,66"
03.09.2010,Sep 2010,"15,63","0,7652866","20,423721",1,"15,63"
04.09.2010,Sep 2010,#N/A,"0,7652866",#N/A,1,#N/A
05.09.2010,Sep 2010,#N/A,"0,7652866",#N/A,1,#N/A
06.09.2010,Sep 2010,"15,67","0,7652866","20,475989",1,"15,67"
07.09.2010,Sep 2010,"15,64","0,7652866","20,436788",1,"15,64"
08.09.2010,Sep 2010,"15,61","0,7652866","20,397587",1,"15,61"
09.09.2010,Sep 2010,"15,46","0,7652866","20,201582",1,"15,46"
10.09.2010,Sep 2010,"15,13","0,7652866","19,770371",1,"15,13"
11.09.2010,Sep 2010,#N/A,"0,7652866",#N/A,1,#N/A
12.09.2010,Sep 2010,#N/A,"0,7652866",#N/A,1,#N/A
13.09.2010,Sep 2010,"15,31","0,7652866","20,005577",1,"15,31"
14.09.2010,Sep 2010,"15,18","0,7652866","19,835706",1,"15,18"
15.09.2010,Sep 2010,"15,32","0,7652866","20,018644",1,"15,32"
16.09.2010,Sep 2010,"15,17","0,7652866","19,822639",1,"15,17"
17.09.2010,Sep 2010,"15,2","0,7652866","19,86184",1,"15,2"
18.09.2010,Sep 2010,#N/A,"0,7652866",#N/A,1,#N/A
19.09.2010,Sep 2010,#N/A,"0,7652866",#N/A,1,#N/A
20.09.2010,Sep 2010,15,"0,7652866","19,6005",1,15
21.09.2010,Sep 2010,"14,78","0,7652866","19,313026",1,"14,78"
22.09.2010,Sep 2010,"14,93","0,7652866","19,509031",1,"14,93"
23.09.2010,Sep 2010,"14,82","0,7652866","19,365294",1,"14,82"
24.09.2010,Sep 2010,"15,19","0,7652866","19,848773",1,"15,19"
25.09.2010,Sep 2010,#N/A,"0,7652866",#N/A,1,#N/A
26.09.2010,Sep 2010,#N/A,"0,7652866",#N/A,1,#N/A
27.09.2010,Sep 2010,"15,27","0,7652866","19,953309",1,"15,27"
28.09.2010,Sep 2010,"15,57","0,7652866","20,345319",1,"15,57"
29.09.2010,Sep 2010,"15,57","0,7652866","20,345319",1,"15,57"
30.09.2010,Sep 2010,"15,45","0,7652866","20,188515",1,"15,45"
01.10.2010,oct. 2010,"15,22","0,719537851","21,1524661",1,"15,22"
02.10.2010,oct. 2010,#N/A,"0,719537851",#N/A,1,#N/A
03.10.2010,oct. 2010,#N/A,"0,719537851",#N/A,1,#N/A
04.10.2010,oct. 2010,"15,23","0,719537851","21,1663639",1,"15,23"
05.10.2010,oct. 2010,"15,44","0,719537851","21,4582179",1,"15,44"
06.10.2010,oct. 2010,"15,51","0,719537851","21,55550257",1,"15,51"
07.10.2010,oct. 2010,"15,43","0,719537851","21,4443201",1,"15,43"
08.10.2010,oct. 2010,"15,52","0,719537851","21,56940038",1,"15,52"
09.10.2010,oct. 2010,#N/A,"0,719537851",#N/A,1,#N/A
10.10.2010,oct. 2010,#N/A,"0,719537851",#N/A,1,#N/A
11.10.2010,oct. 2010,"15,67","0,719537851","21,77786752",1,"15,67"
12.10.2010,oct. 2010,"15,65","0,719537851","21,7500719",1,"15,65"
13.10.2010,oct. 2010,"15,68","0,719537851","21,79176533",1,"15,68"
14.10.2010,oct. 2010,"15,48","0,719537851","21,51380914",1,"15,48"
15.10.2010,oct. 2010,"15,44","0,719537851","21,4582179",1,"15,44"
16.10.2010,oct. 2010,#N/A,"0,719537851",#N/A,1,#N/A
17.10.2010,oct. 2010,#N/A,"0,719537851",#N/A,1,#N/A
18.10.2010,oct. 2010,"15,27","0,719537851","21,22195514",1,"15,27"
19.10.2010,oct. 2010,"15,12","0,719537851","21,013488",1,"15,12"
20.10.2010,oct. 2010,"15,01","0,719537851","20,8606121",1,"15,01"
21.10.2010,oct. 2010,"14,98","0,719537851","20,81891867",1,"14,98"
22.10.2010,oct. 2010,"14,91","0,719537851","20,721634",1,"14,91"
23.10.2010,oct. 2010,#N/A,"0,719537851",#N/A,1,#N/A
24.10.2010,oct. 2010,#N/A,"0,719537851",#N/A,1,#N/A
25.10.2010,oct. 2010,"15,15","0,719537851","21,05518143",1,"15,15"
26.10.2010,oct. 2010,"15,01","0,719537851","20,8606121",1,"15,01"
27.10.2010,oct. 2010,15,"0,719537851","20,84671429",1,15
28.10.2010,oct. 2010,"14,86","0,719537851","20,65214495",1,"14,86"
29.10.2010,oct. 2010,"14,63","0,719537851","20,33249533",1,"14,63"
30.10.2010,oct. 2010,#N/A,"0,719537851",#N/A,1,#N/A
31.10.2010,oct. 2010,#N/A,"0,719537851",#N/A,1,#N/A
01.11.2010,nov. 2010,"14,62","0,732013269","19,97231555",1,"14,62"
02.11.2010,nov. 2010,"14,65","0,732013269","20,01329841",1,"14,65"
03.11.2010,nov. 2010,"14,76","0,732013269","20,16356891",1,"14,76"
04.11.2010,nov. 2010,"14,41","0,732013269","19,6854355",1,"14,41"
05.11.2010,nov. 2010,"14,43","0,732013269","19,71275741",1,"14,43"
06.11.2010,nov. 2010,#N/A,"0,732013269",#N/A,1,#N/A
07.11.2010,nov. 2010,#N/A,"0,732013269",#N/A,1,#N/A
08.11.2010,nov. 2010,"14,19","0,732013269","19,3848945",1,"14,19"
09.11.2010,nov. 2010,"14,26","0,732013269","19,48052118",1,"14,26"
10.11.2010,nov. 2010,"14,49","0,732013269","19,79472314",1,"14,49"
11.11.2010,nov. 2010,"14,78","0,732013269","20,19089082",1,"14,78"
12.11.2010,nov. 2010,"14,91","0,732013269","20,36848323",1,"14,91"
13.11.2010,nov. 2010,#N/A,"0,732013269",#N/A,1,#N/A
14.11.2010,nov. 2010,#N/A,"0,732013269",#N/A,1,#N/A
15.11.2010,nov. 2010,"15,05","0,732013269","20,55973659",1,"15,05"
16.11.2010,nov. 2010,"14,68","0,732013269","20,05428127",1,"14,68"
17.11.2010,nov. 2010,"14,89","0,732013269","20,34116132",1,"14,89"
18.11.2010,nov. 2010,"14,98","0,732013269","20,46410991",1,"14,98"
19.11.2010,nov. 2010,"14,9","0,732013269","20,35482227",1,"14,9"
20.11.2010,nov. 2010,#N/A,"0,732013269",#N/A,1,#N/A
21.11.2010,nov. 2010,#N/A,"0,732013269",#N/A,1,#N/A
22.11.2010,nov. 2010,"15,06","0,732013269","20,57339755",1,"15,06"
23.11.2010,nov. 2010,"14,95","0,732013269","20,42312705",1,"14,95"
24.11.2010,nov. 2010,"15,15","0,732013269","20,69634614",1,"15,15"
25.11.2010,nov. 2010,"15,08","0,732013269","20,60071945",1,"15,08"
26.11.2010,nov. 2010,"15,02","0,732013269","20,51875373",1,"15,02"
27.11.2010,nov. 2010,#N/A,"0,732013269",#N/A,1,#N/A
28.11.2010,nov. 2010,#N/A,"0,732013269",#N/A,1,#N/A
29.11.2010,nov. 2010,"14,96","0,732013269","20,436788",1,"14,96"
30.11.2010,nov. 2010,"14,66","0,732013269","20,02695936",1,"14,66"
01.12.2010,Dec 2010,"14,84","0,756422189","19,61867357",1,"14,84"
02.12.2010,Dec 2010,"14,82","0,756422189","19,5922333",1,"14,82"
03.12.2010,Dec 2010,"14,68","0,756422189","19,40715148",1,"14,68"
04.12.2010,Dec 2010,#N/A,"0,756422189",#N/A,1,#N/A
05.12.2010,Dec 2010,#N/A,"0,756422189",#N/A,1,#N/A
06.12.2010,Dec 2010,"14,81","0,756422189","19,57901317",1,"14,81"
07.12.2010,Dec 2010,"14,73","0,756422189","19,47325213",1,"14,73"
08.12.2010,Dec 2010,"14,63","0,756422189","19,34105083",1,"14,63"
09.12.2010,Dec 2010,"14,53","0,756422189","19,20884952",1,"14,53"
10.12.2010,Dec 2010,"14,51","0,756422189","19,18240926",1,"14,51"
11.12.2010,Dec 2010,#N/A,"0,756422189",#N/A,1,#N/A
12.12.2010,Dec 2010,#N/A,"0,756422189",#N/A,1,#N/A
13.12.2010,Dec 2010,"14,51","0,756422189","19,18240926",1,"14,51"
